 21123 1269 1027 1 23.41  1.65 22.15 0.49   1.38 22.80 0.47   1.13 0.83 3.6910 0.0059 -0.339 0.035 -0.469 0.024 4.607 0.062 0 1 1 0 3 0 2 1 0
 21137 1265 1173 1 22.25  1.14 22.86 0.35  12.43 22.78 0.36   4.27 1.54 3.8498 0.0041  0.022 0.001  0.767 0.013 4.294 0.035 0 1 1 0 0 0 2 1 1
 21138 1265  924 1 15.11  4.75 21.12 1.17   2.27  0    0      0    0.76 3.6347 0.0034 -0.726 0.029 -0.869 0.050 4.664 0.077 0 0 0 0 0 0 2 4 1
 21152   90   33 1 23.13  0.92 23.87 0.41   2.77 23.79 0.48   2.69 1.41 3.8256 0.0042  0.001 0.003  0.594 0.015 4.331 0.038 0 0 0 0 0 0 2 1 0
 21179  677  290 1 17.55  2.97 21.89 0.99   2.53 21.85 0.68   1.57 0.72 3.6553 0.0021 -0.586 0.017 -0.948 0.040 4.649 0.073 0 0 1 0 0 3 2 1 0
 21256 1278 1315 1 24.98  1.95 23.21 0.62   0.87 23.43 0.44   0.43 0.67 3.6459 0.0022 -0.651 0.019 -0.849 0.024 4.656 0.070 0 0 0 0 0 0 2 1 0
 21261 1274 1346 1 21.06  2.21 21.61 0.68   0.30 21.23 0.47   0.11 0.70 3.6547 0.0021 -0.590 0.018 -0.831 0.028 4.650 0.069 0 0 0 0 0 0 2 1 0
 21267  681  651 1 22.80  0.98 21.87 0.43   1.02 21.92 0.40   0.02 1.36 3.8229 0.0035 -0.002 0.002  0.572 0.017 4.337 0.039 0 0 0 0 0 0 2 1 0
 21273  681 1151 1 21.39  1.24 22.41 0.51   2.66 22.27 0.35   2.85 2.02 3.8824 0.0030  0.044 0.000  1.317 0.020 3.907 0.032 0 1 1 0 3 0 1 1 1
 21280 1266  398 1 24.02  1.68 22.93 0.66  24.24 22.04 0.38   4.96 1.69 3.7173 0.0101 -0.239 0.038 -0.119 0.029 4.580 0.056 0 0 1 2 1 0 2 1 1
 21317 1266  278 1 23.19  1.30 22.01 0.46   3.42 21.18 0.42   1.81 1.08 3.7667 0.0034 -0.105 0.005  0.095 0.018 4.491 0.046 0 0 0 0 0 0 2 1 0
 21459 1830 2128 1 22.60  0.76 23.61 0.36   2.97 23.45 0.34   1.30 1.51 3.8373 0.3266  0.013 0.936  0.743 0.374 4.309 1.359 0 0 0 0 0 0 2 1 1
 21474 1266 1214 1 22.99  0.95 20.59 0.42   8.36 21.17 0.43   8.13 1.34 3.8191 0.0052 -0.007 0.004  0.618 0.018 4.346 0.043 0 1 1 0 0 0 2 1 0
 21482 1838  564 1 56.02  1.21 51.94 0.40  14.79 51.20 0.33   0.35 0.78 3.6709 0.0023 -0.466 0.016 -0.586 0.009 4.629 0.057 0 1 1 0 0 5 2 3 0
 21543 1266  112 1 23.54  1.29 19.72 1.26  13.22 22.38 0.36   0.00 1.14 3.7758 0.0031 -0.088 0.004  0.332 0.056 4.467 0.069 0 1 1 0 2 0 2 4 1
 21588 1266 1417 1 21.96  1.04 25.54 0.46  34.53 19.96 0.36   0.25 1.62 3.8575 0.0037  0.030 0.003  0.760 0.016 4.290 0.034 0 1 0 1 2 0 2 4 1
 21589  690 1547 1 21.79  0.79 22.30 0.40   1.20 22.44 0.44   0.06 2.15 3.9225 0.0034  0.018 0.009  1.484 0.016 3.928 0.029 1 0 1 1 0 0 1 1 1
 21637 1830 1020 1 22.60  0.91 23.30 0.38   1.28 23.43 0.35   0.06 1.16 3.7814 0.0026 -0.078 0.003  0.191 0.014 4.452 0.041 0 0 0 0 0 0 2 1 0
 21654  694  225 1 20.81  1.30 22.80 0.44   2.59 22.40 0.46   0.55 1.11 3.7606 0.0025 -0.118 0.004  0.046 0.017 4.505 0.044 0 1 1 0 0 0 2 1 0
 21670  682 1726 1 19.44  0.86 20.46 0.42   8.75 20.71 0.49   2.71 1.84 3.8852 0.0032  0.037 0.000  1.107 0.018 4.088 0.032 1 0 0 1 0 0 1 1 1
 21683 1266 1418 1 20.51  0.82 18.33 0.42  11.92 18.70 0.38   8.74 2.05 3.9133 0.0029  0.039 0.004  1.486 0.020 3.868 0.031 1 0 0 1 0 0 1 1 1
 21723  690  945 1 23.95  1.63 22.95 0.68   0.44 22.98 0.56   0.04 0.76 3.6761 0.0022 -0.429 0.015 -0.668 0.026 4.623 0.064 0 0 0 0 0 0 2 1 0
 21741 1830 1358 1 15.96  1.36 16.58 0.44   0.73 17.13 0.39   2.45 0.97 3.7245 0.0025 -0.217 0.009 -0.214 0.023 4.572 0.051 0 0 0 0 0 0 2 1 0
 21762 1267  210 1 23.65  2.53 21.15 1.03   1.97 21.49 0.49   0.04 1.96 3.6722 0.0022 -0.457 0.015 -0.358 0.043 4.627 0.049 0 0 1 2 1 1 2 1 0
 21788 1830  545 1 19.48  1.26 16.55 0.46  63.40 15.59 0.37  93.20 0.99 3.7525 0.0025 -0.138 0.004 -0.020 0.024 4.524 0.051 0 0 0 0 0 0 2 4 0
 22044  687 1627 1 20.73  0.88 22.73 0.46   6.72 23.03 0.45   0.38 1.79 3.8888 0.0033  0.033 0.000  1.014 0.018 4.184 0.033 1 0 0 1 0 0 1 1 0
 22157  691 1509 1 12.24  0.86 15.35 0.44  23.34 15.59 0.46   2.83 2.22 3.9013 0.0031  0.042 0.001  1.367 0.025 3.974 0.034 1 0 1 1 0 0 1 4 1
 22177   88 1355 1 22.45  2.32 22.01 0.91   0.07 21.85 0.68   0.01 0.67 3.6355 0.0024 -0.720 0.021 -0.867 0.037 4.664 0.075 0 0 0 0 0 0 2 1 0
 22203 1267 1102 1 19.42  1.09 21.28 0.51   4.05 20.74 0.49   1.08 1.08 3.7582 0.0025 -0.124 0.004 -0.028 0.021 4.511 0.046 0 1 1 0 0 0 2 1 0
 22221  683  688 1 26.26  1.04 22.75 0.55  51.38 25.22 0.66   0.01 1.16 3.7858 0.0025 -0.068 0.003  0.316 0.021 4.440 0.044 0 1 1 0 2 5 2 4 1
 22224 1271 1301 1 24.11  1.72 22.88 0.71   1.48 22.66 0.49   0.10 0.82 3.6946 0.0026 -0.322 0.015 -0.532 0.028 4.603 0.061 0 1 1 0 0 0 2 1 0
 22253 1831 1894 1 15.74  1.98 18.30 0.56   1.97 18.96 0.54   0.42 0.79 3.6695 0.0022 -0.476 0.016 -0.712 0.027 4.631 0.062 0 0 0 0 0 0 2 1 0
 22265 1271 1229 1 19.81  1.43 20.01 0.63  10.16 20.42 0.46   1.77 1.04 3.7447 0.0025 -0.158 0.004 -0.057 0.027 4.540 0.051 0 1 1 0 0 0 2 1 0
 22271 1835  809 1 22.07  2.03 27.33 0.58  10.63 27.78 0.57  11.22 0.71 3.6590 0.0021 -0.558 0.017 -0.996 0.020 4.645 0.065 0 0 0 0 0 0 2 4 0
 22350 1292  770 1 19.30  1.67 20.60 1.55   1.02 21.99 0.40   2.35 0.96 3.7181 0.0026 -0.236 0.010 -0.259 0.066 4.579 0.080 0 1 1 0 2 0 2 1 1
 22380 1284 1397 1 21.38  1.46 20.91 0.59   7.61 22.05 0.48   2.28 0.94 3.7201 0.0026 -0.230 0.009 -0.242 0.025 4.577 0.053 0 0 0 0 0 0 2 1 1
 22394 1835  658 1 18.96  1.62 20.37 0.50   1.84 20.82 0.45   0.80 1.52 3.6796 0.0022 -0.403 0.014 -0.362 0.022 4.618 0.037 0 1 1 0 0 0 2 1 0
 22422 1280  485 1 19.68  0.96 20.80 0.45   6.63 21.20 0.45   3.56 1.19 3.7808 0.0026 -0.079 0.003  0.206 0.019 4.454 0.042 0 0 0 0 0 0 2 1 0
 22496 1284  332 1 22.96  1.17 24.38 0.46  20.57 24.13 0.40   3.11 1.24 3.7849 0.0026 -0.070 0.003  0.312 0.016 4.443 0.040 0 1 1 0 2 0 2 1 1
 22505 1280  662 1 23.64  0.99 21.86 0.47  13.07 21.54 0.53   5.78 1.10 3.7403 0.0034 -0.171 0.006  0.195 0.019 4.548 0.046 0 1 1 0 6 0 2 1 1
 22524 1280 1207 1 19.30  0.95 20.32 0.44   5.18 20.65 0.50   1.08 1.29 3.7925 0.0029 -0.054 0.003  0.388 0.019 4.421 0.040 0 1 1 0 0 0 2 1 0
 22550  688   43 1 20.15  1.14 21.32 0.53   3.99 21.21 0.58   0.03 2.42 3.7906 0.0034 -0.058 0.004  0.548 0.022 4.426 0.031 0 0 1 1 1 1 2 1 1
 22565 1288 1706 1 17.27  0.82 19.29 0.41   7.81 19.48 0.35   2.93 2.05 3.8970 0.0031  0.040 0.000  1.277 0.018 4.012 0.031 1 0 0 1 0 2 1 1 1
 22566 1280 1110 1 17.14  1.00 16.44 0.45   6.09 16.38 0.52   3.66 1.21 3.7951 0.0027 -0.049 0.003  0.326 0.024 4.413 0.044 0 0 0 0 0 0 2 1 0
 22607  696 1789 1 23.91  1.04 25.81 0.47  28.09 22.11 0.54   5.74 3.55 3.8020 0.0027 -0.034 0.002  0.569 0.016 4.393 0.023 0 0 1 1 1 1 2 1 1
 22654 1288   32 1 18.93  2.02 19.18 0.71   2.48 19.91 0.61   5.16 0.79 3.6766 0.0033 -0.425 0.022 -0.613 0.033 4.622 0.066 0 0 0 0 0 0 2 1 0
 22850 1288 1591 1 14.67  0.95 15.90 0.41   3.36 16.15 0.44   0.67 1.72 3.8748 0.0043  0.032 0.002  0.936 0.022 4.188 0.038 0 0 0 0 0 0 1 1 0
 23044   85 1179 1 12.62  1.89 14.91 0.79  55.75 14.56 0.50 120.35 2.15 3.7707 0.0025 -0.097 0.003  0.194 0.046 4.480 0.051 0 0 0 1 1 1 2 4 0
 23069  696  390 1 19.66  1.62 18.07 0.61   1.14 18.29 0.50   0.00 0.98 3.7410 0.0025 -0.169 0.005 -0.104 0.029 4.546 0.054 0 0 0 0 0 0 2 1 0
 23205 2388   60 1 10.73  1.66 15.13 0.61  54.39 15.11 0.53  59.54 2.28 3.7269 0.1269 -0.210 0.440  0.387 0.180 4.568 0.539 0 0 0 1 1 1 2 8 1
 23214 1281  792 1 23.09  0.83 23.31 0.41   2.17 23.38 0.44   0.23 1.31 3.8168 0.0044 -0.010 0.001  0.467 0.015 4.352 0.041 1 0 0 1 0 0 2 1 0
 23312  106  892 1 16.77  1.79 19.38 0.65   4.12 20.26 0.65   1.85 0.91 3.6964 0.0121 -0.313 0.065 -0.435 0.039 4.602 0.078 0 0 0 0 0 0 2 1 0
 23497 1293 2747 1 20.01  0.91 19.06 0.39   3.47 18.93 0.34   1.31 2.10 3.9115 0.0029  0.040 0.003  1.472 0.018 3.886 0.030 0 0 0 0 0 0 1 1 1
 23498  697 1892 1 18.44  1.66 18.47 0.58   0.03 18.41 0.60   0.67 0.98 3.7347 0.0025 -0.187 0.006 -0.160 0.027 4.556 0.053 0 1 0 0 2 0 2 1 0
 23662  110  641 1 16.69  1.12 14.19 0.57  35.88 14.93 0.75  49.54 1.26 3.8000 0.0040 -0.038 0.003  0.534 0.035 4.399 0.052 0 0 0 0 3 0 2 7 0
 23701  110 1206 1 13.78  2.08 18.61 0.78   6.44 16.39 0.76   0.38 0.95 3.6982 0.0025 -0.305 0.013 -0.463 0.037 4.600 0.059 0 1 1 0 2 5 2 4 1
 23750 1286 2135 1 18.78  1.40 18.85 0.52   0.18 18.79 0.50   0.08 1.01 3.7425 0.0037 -0.164 0.007 -0.115 0.024 4.544 0.051 0 0 0 0 0 0 2 1 0
 23772 1853  313 1 12.00  1.87 10.01 0.65  52.29  9.25 0.45 229.31 1.84 0      0       0     0      0     0     0     0     0 0 2 3 1 0 0 4 1
 23983  702 2789 1 18.54  0.83 19.01 0.51   0.44 19.20 0.52   0.34 1.87 3.8872 0.0031  0.038 0.000  1.151 0.023 4.059 0.035 1 1 1 1 0 0 1 1 1
 24019 1853 1958 1 18.28  1.30 17.94 0.45   5.61 17.53 0.68   1.22 1.69 3.8578 0.0034  0.030 0.003  1.007 0.022 4.290 0.036 1 0 0 1 1 3 2 1 1
 24021  111 1835 1 21.39  1.21 17.99 0.63 169.14 15.30 0.67  67.37 1.21 3.8128 0.0041 -0.017 0.001  0.431 0.030 4.363 0.050 0 0 0 0 0 0 2 7 0
 24116 1290  502 1 11.56  1.19 12.37 0.47   1.22 12.49 0.46   2.22 1.41 3.8182 0.0044 -0.008 0.002  0.581 0.033 4.348 0.048 0 0 0 0 0 0 2 1 0
 24923  707 1553 1 18.26  1.58 17.78 0.71   0.23 18.39 0.66   0.23 0.98 3.7347 0.0072 -0.187 0.018 -0.139 0.035 4.556 0.064 0 0 0 0 0 0 2 1 0
 25639 2407  211 1 11.58  1.13 14.23 0.35 223.09 16.05 0.44 185.78 1.26 3.7869 0.0052 -0.066 0.006  0.218 0.021 4.437 0.046 0 0 0 0 0 0 2 5 0
 25694 1309 2465 1 11.17  1.28  9.20 0.62 133.50  7.63 0.51 187.68 1.36 0      0       0     0      0     0     0     0     0 0 0 0 0 0 0 7 0
 25871 1856  805 1 11.55  0.91 11.90 0.45  15.25 12.26 0.54   0.80 1.51 0      0       0     0      0     0     0     0     0 0 0 0 0 1 0 2 0
 26159 1309 1314 1 11.13  1.39  6.53 0.62  13.74  6.85 0.57   1.49 1.24 0      0       0     0      0     0     0     0     0 0 0 0 6 0 0 7 0
 26382 1302  362 1 18.56  0.86 19.71 0.65   4.61 19.94 0.63   0.04 1.82 3.8925 0.0036  0.034 0.000  1.081 0.029 4.139 0.040 0 0 0 0 0 0 1 1 0
 26844 1298 1046 1 46.51  2.35 39.13 1.46  23.57 37.66 1.09  10.72 0.52 0      0       0     0      0     0     0     0     0 0 0 0 0 0 0 6 0
 27431  715 1157 1 13.11  0.87 11.04 1.15 119.46  9.01 1.52  17.27 1.54 0      0       0     0      0     0     0     0     0 0 0 0 0 0 0 8 0
 27791 2414 1204 1 11.50  6.04 12.60 1.80   2.39 14.57 0.41 617.15 2.43 0      0       0     0      0     0     0     0     0 0 0 1 7 1 0 7 0
 28356  121  432 1 14.87  0.98 13.44 1.26   7.61 12.40 1.29   6.73 1.31 3.8137 0.0043 -0.015 0.002  0.536 0.081 4.360 0.090 0 0 0 0 0 0 2 1 0
 28469 1876  439 1 10.52  0.99  8.47 0.45  65.79  8.93 0.55  56.85 1.57 0      0       0     0      0     0     0     0     0 0 0 0 0 0 0 4 0
 28774 2419 1011 1 12.81 12.80  2.48 7.03   0.93  1.17 0.85   0.25 1.04 0      0       0     0      0     0     0     0     1 0 0 1 1 1 0 8 0
